Year,CountryCode,HostCity,HostCountry,HostCountryCode,Awarded.Gold,Awarded.Silver,Awarded.Bronze,Awarded.Total,Population,GDPpC,pre_host2,pre_host,Host,post_host,post_host2,gold_pre1,med_pre1,gold_pre2,med_pre2,gold_pre3,med_pre3,TotalEntries,GoldMedals,SilverMedals,BronzeMedals,TotalMedals
1996,USA,Atlanta,USA,USA,271,273,298,842,265.658844,39360.6433068722,N,N,Y,N,N,37,108,36,94,83,174,501,44,32,25,101
1996,UZB,Atlanta,USA,USA,271,273,298,842,22.86326408,3780.27312756298,N,N,N,N,N,NA,NA,NA,NA,NA,NA,78,0,1,1,2
1996,VAN,Atlanta,USA,USA,271,273,298,842,0.168158,1390.95374588185,N,N,N,N,N,0,0,0,0,NA,NA,4,0,0,0,0
1996,VEN,Atlanta,USA,USA,271,273,298,842,22.1886673,7328.84329650569,N,N,N,N,N,0,0,0,0,0,3,44,0,0,0,0
1996,VIE,Atlanta,USA,USA,271,273,298,842,75.19897461,1625.68342499371,N,N,N,N,N,0,0,0,0,NA,NA,6,0,0,0,0
1996,VIN,Atlanta,USA,USA,271,273,298,842,0.108121999,6826.07965285584,N,N,N,N,N,0,0,0,0,NA,NA,6,0,0,0,0
1996,YEM,Atlanta,USA,USA,271,273,298,842,15.32065296,656.307189794866,N,N,N,N,N,0,0,NA,NA,NA,NA,4,0,0,0,0
1996,ZAM,Atlanta,USA,USA,271,273,298,842,9.137077332,950.807596710838,N,N,N,N,N,0,0,0,0,0,1,8,0,1,0,1
1996,ZIM,Atlanta,USA,USA,271,273,298,842,11.32034588,4655.57667925249,N,N,N,N,N,0,0,0,0,0,0,17,0,0,0,0
2000,AHO,Sydney,Australia,AUS,300,300,327,927,NA,NA,N,N,N,N,N,0,0,0,0,0,1,8,0,0,0,0
2000,ALB,Sydney,Australia,AUS,300,300,327,927,3.115576029,4438.97461055989,N,N,N,N,N,0,0,0,0,NA,NA,5,0,0,0,0
2000,ALG,Sydney,Australia,AUS,300,300,327,927,30.76561356,7734.68139473049,N,N,N,N,N,2,3,1,2,0,0,47,1,1,3,5
2000,AND,Sydney,Australia,AUS,300,300,327,927,0.06437,19263.6321267671,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,ANG,Sydney,Australia,AUS,300,300,327,927,15.94976616,2853.66154734898,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2000,ANT,Sydney,Australia,AUS,300,300,327,927,0.081831001,13606.2414047703,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,ARG,Sydney,Australia,AUS,300,300,327,927,36.64806747,13165.2448439459,N,N,N,N,N,0,3,0,1,0,2,104,0,2,2,4
2000,ARM,Sydney,Australia,AUS,300,300,327,927,3.089016914,2872.62616782162,N,N,N,N,N,1,2,NA,NA,NA,NA,26,0,0,1,1
2000,ARU,Sydney,Australia,AUS,300,300,327,927,0.089005001,42399.0889792811,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,ASA,Sydney,Australia,AUS,300,300,327,927,0.057053,NA,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,AUS,Sydney,Australia,AUS,300,300,327,927,18.86411285,35212.277422312,N,N,Y,N,N,9,41,7,27,3,14,442,16,25,17,58
2000,AUT,Sydney,Australia,AUS,300,300,327,927,8.051113129,34937.9988571764,N,N,N,N,N,0,3,0,2,1,1,85,2,1,0,3
2000,AZE,Sydney,Australia,AUS,300,300,327,927,8.054124832,2207.45075980963,N,N,N,N,N,0,1,NA,NA,NA,NA,32,2,0,1,3
2000,BAH,Sydney,Australia,AUS,300,300,327,927,0.293572009,33859.3627057953,N,N,N,N,N,0,1,0,1,0,0,27,2,0,1,3
2000,BAN,Sydney,Australia,AUS,300,300,327,927,129.0296936,1366.98609427683,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2000,BAR,Sydney,Australia,AUS,300,300,327,927,0.268922001,22462.531598521,N,N,N,N,N,0,0,0,0,0,0,22,0,0,1,1
2000,BDI,Sydney,Australia,AUS,300,300,327,927,6.278940201,685.369956591501,N,N,N,N,N,1,1,NA,NA,NA,NA,6,0,0,0,0
2000,BEL,Sydney,Australia,AUS,300,300,327,927,10.25516033,32356.7009800226,N,N,N,N,N,2,6,0,3,0,2,76,0,2,3,5
2000,BEN,Sydney,Australia,AUS,300,300,327,927,6.664097786,1368.23674708905,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,BER,Sydney,Australia,AUS,300,300,327,927,0.063767001,37537.0904772517,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2000,BHU,Sydney,Australia,AUS,300,300,327,927,0.55754298,3823.60823196088,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2000,BIH,Sydney,Australia,AUS,300,300,327,927,3.75911808,5095.8345394673,N,N,N,N,N,0,0,0,0,NA,NA,11,0,0,0,0
2000,BIZ,Sydney,Australia,AUS,300,300,327,927,0.239025995,6404.15602495452,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2000,BLR,Sydney,Australia,AUS,300,300,327,927,9.986932755,8003.23771480125,N,N,N,N,N,1,15,NA,NA,NA,NA,187,3,3,11,17
2000,BOL,Sydney,Australia,AUS,300,300,327,927,8.182711601,3073.78957201989,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,BOT,Sydney,Australia,AUS,300,300,327,927,1.699862003,9725.17477937884,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,BRA,Sydney,Australia,AUS,300,300,327,927,172.7592468,8622.72875456875,N,N,N,N,N,3,15,2,3,1,6,121,0,6,6,12
2000,BRN,Sydney,Australia,AUS,300,300,327,927,0.636545002,18688.3957027755,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,BRU,Sydney,Australia,AUS,300,300,327,927,0.326288998,42996.9706793485,N,N,N,N,N,0,0,NA,NA,NA,NA,2,0,0,0,0
2000,BUL,Sydney,Australia,AUS,300,300,327,927,8.066883087,7820.62195393263,N,N,N,N,N,3,15,3,16,10,35,129,5,6,2,13
2000,BUR,Sydney,Australia,AUS,300,300,327,927,11.28270054,1079.04555357453,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,CAF,Sydney,Australia,AUS,300,300,327,927,3.67650795,920.552066805676,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,CAM,Sydney,Australia,AUS,300,300,327,927,11.88363647,1264.04112982766,N,N,N,N,N,0,0,NA,NA,NA,NA,4,0,0,0,0
2000,CAN,Sydney,Australia,AUS,300,300,327,927,30.45388412,36495.9973782155,N,N,N,N,N,3,22,7,18,3,10,259,3,3,8,14
2000,CAY,Sydney,Australia,AUS,300,300,327,927,0.039808001,67981.6814715213,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,CGO,Sydney,Australia,AUS,300,300,327,927,3.136343956,1545.46283666599,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,CHA,Sydney,Australia,AUS,300,300,327,927,8.041846275,1046.69440090733,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,CHI,Sydney,Australia,AUS,300,300,327,927,15.07695198,10849.7860387826,N,N,N,N,N,0,0,0,0,0,1,33,0,0,1,1
2000,CHN,Sydney,Australia,AUS,300,300,327,927,1275.406738,3959.6282107771,N,N,N,N,Y,16,50,16,54,5,28,277,28,16,14,58
2000,CIV,Sydney,Australia,AUS,300,300,327,927,16.30023384,2358.26946578332,N,N,N,N,N,0,0,0,0,0,0,12,0,0,0,0
2000,CMR,Sydney,Australia,AUS,300,300,327,927,14.89189053,2537.61145731441,N,N,N,N,N,0,0,0,0,0,0,16,1,0,0,1
2000,COD,Sydney,Australia,AUS,300,300,327,927,45.89866638,577.015165119052,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,COK,Sydney,Australia,AUS,300,300,327,927,0.018041,NA,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2000,COL,Sydney,Australia,AUS,300,300,327,927,39.81927872,6874.14589362004,N,N,N,N,N,0,0,0,1,0,1,49,1,0,0,1
2000,COM,Sydney,Australia,AUS,300,300,327,927,0.528847992,2742.64492432827,N,N,N,N,N,0,0,NA,NA,NA,NA,2,0,0,0,0
2000,CPV,Sydney,Australia,AUS,300,300,327,927,0.426284999,3340.03430179348,N,N,N,N,N,0,0,NA,NA,NA,NA,2,0,0,0,0
2000,CRC,Sydney,Australia,AUS,300,300,327,927,3.848722935,9654.22203871893,N,N,N,N,N,1,1,0,0,0,1,9,0,0,2,2
2000,CRO,Sydney,Australia,AUS,300,300,327,927,4.456432819,11399.5218133681,N,N,N,N,N,1,2,0,3,NA,NA,59,1,0,1,2
2000,CUB,Sydney,Australia,AUS,300,300,327,927,11.08,2559.56678700361,N,N,N,N,N,9,25,14,31,NA,NA,165,11,11,7,29
2000,CYP,Sydney,Australia,AUS,300,300,327,927,0.686399996,25254.6860591765,N,N,N,N,N,0,0,0,0,0,0,21,0,0,0,0
2000,CZE,Sydney,Australia,AUS,300,300,327,927,10.30664539,20059.3547635386,N,N,N,N,N,4,11,NA,NA,NA,NA,126,2,3,3,8
2000,DEN,Sydney,Australia,AUS,300,300,327,927,5.321774006,33525.471806741,N,N,N,N,N,4,6,1,6,2,4,77,2,3,1,6
2000,DJI,Sydney,Australia,AUS,300,300,327,927,0.700098991,2502.63628790175,N,N,N,N,N,0,0,0,0,0,1,2,0,0,0,0
2000,DMA,Sydney,Australia,AUS,300,300,327,927,0.069903001,8922.1394972728,N,N,N,N,N,0,0,NA,NA,NA,NA,4,0,0,0,0
2000,DOM,Sydney,Australia,AUS,300,300,327,927,8.429112434,7454.46405205704,N,N,N,N,N,0,0,0,0,0,0,13,0,0,0,0
2000,ECU,Sydney,Australia,AUS,300,300,327,927,12.39869118,4987.69441969439,N,N,N,N,N,1,1,0,0,0,0,11,0,0,0,0
2000,EGY,Sydney,Australia,AUS,300,300,327,927,68.62666321,4559.93866469091,N,N,N,N,N,0,0,0,0,0,0,71,0,0,0,0
2000,ERI,Sydney,Australia,AUS,300,300,327,927,2.237,353.151542244077,N,N,N,N,N,NA,NA,NA,NA,NA,NA,3,0,0,0,0
2000,ESA,Sydney,Australia,AUS,300,300,327,927,5.825187206,4195.99645052163,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2000,ESP,Sydney,Australia,AUS,300,300,327,927,40.53972244,25101.7459358807,Y,N,N,N,N,5,17,13,22,1,4,270,3,3,5,11
2000,EST,Sydney,Australia,AUS,300,300,327,927,1.403789043,10772.3441106813,N,N,N,N,N,0,0,1,2,NA,NA,36,1,0,2,3
2000,ETH,Sydney,Australia,AUS,300,300,327,927,64.6400528,524.518723320102,N,N,N,N,N,2,3,1,3,NA,NA,27,4,1,3,8
2000,FIJ,Sydney,Australia,AUS,300,300,327,927,0.806493998,6028.74539061356,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2000,FIN,Sydney,Australia,AUS,300,300,327,927,5.175926208,31433.048707019,N,N,N,N,N,1,4,1,5,1,4,79,3,1,1,5
2000,FRA,Sydney,Australia,AUS,300,300,327,927,61.14639664,30564.7712326095,N,N,N,N,N,15,37,8,29,6,16,317,13,14,11,38
2000,FSM,Sydney,Australia,AUS,300,300,327,927,NA,NA,N,N,N,N,N,NA,NA,NA,NA,NA,NA,5,0,0,0,0
2000,GAB,Sydney,Australia,AUS,300,300,327,927,1.200773001,7821.48509100264,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2000,GAM,Sydney,Australia,AUS,300,300,327,927,1.195420027,2593.42213613425,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2000,GBR,Sydney,Australia,AUS,300,300,327,927,58.74672699,31109.6246317024,N,N,N,N,N,1,15,5,20,5,24,284,11,11,7,29
2000,GBS,Sydney,Australia,AUS,300,300,327,927,1.220793962,1603.57687204878,N,N,N,N,N,0,0,NA,NA,NA,NA,3,0,0,0,0
2000,GEO,Sydney,Australia,AUS,300,300,327,927,4.773169041,2914.4834701026,N,N,N,N,N,0,2,NA,NA,NA,NA,45,0,0,6,6
2000,GEQ,Sydney,Australia,AUS,300,300,327,927,0.589937985,6602.66409866793,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,GER,Sydney,Australia,AUS,300,300,327,927,81.48161316,34203.2563165813,N,N,N,N,N,20,65,33,82,NA,NA,373,13,17,26,56
2000,GHA,Sydney,Australia,AUS,300,300,327,927,18.47761154,2731.38509004503,N,N,N,N,N,0,0,0,1,0,0,18,0,0,0,0
2000,GRE,Sydney,Australia,AUS,300,300,327,927,11.09026623,22682.5694877841,N,N,N,Y,N,4,8,2,2,0,1,136,4,6,3,13
2000,GRN,Sydney,Australia,AUS,300,300,327,927,0.101442002,7376.28578939126,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,GUA,Sydney,Australia,AUS,300,300,327,927,11.38720322,4699.43538778787,N,N,N,N,N,0,0,0,0,0,0,15,0,0,0,0
2000,GUI,Sydney,Australia,AUS,300,300,327,927,8.653768539,2440.14242290332,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2000,GUM,Sydney,Australia,AUS,300,300,327,927,0.153953,NA,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2000,GUY,Sydney,Australia,AUS,300,300,327,927,0.749674,926.802850305599,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,HAI,Sydney,Australia,AUS,300,300,327,927,8.404397964,1584.06379576816,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,HKG,Sydney,Australia,AUS,300,300,327,927,6.579564095,33348.6615726934,N,N,N,N,N,1,1,0,0,0,0,38,0,0,0,0
2000,HON,Sydney,Australia,AUS,300,300,327,927,6.357221127,2937.23099715609,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,HUN,Sydney,Australia,AUS,300,300,327,927,10.24995899,14379.7785672897,N,N,N,N,N,7,21,11,30,11,23,170,8,6,3,17
2000,INA,Sydney,Australia,AUS,300,300,327,927,208.6125488,4030.67135623818,N,N,N,N,N,1,4,2,5,0,1,42,1,3,2,6
2000,IND,Sydney,Australia,AUS,300,300,327,927,1034.539185,1921.87427873986,N,N,N,N,N,0,1,0,0,0,0,40,0,0,1,1
2000,IOA,Sydney,Australia,AUS,300,300,327,927,NA,NA,N,N,N,N,N,NA,NA,0,3,NA,NA,4,0,0,0,0
2000,IRI,Sydney,Australia,AUS,300,300,327,927,65.06266022,6988.87952417633,N,N,N,N,N,1,3,0,3,0,1,34,3,0,1,4
2000,IRL,Sydney,Australia,AUS,300,300,327,927,3.795698881,33680.0191237299,N,N,N,N,N,3,4,1,2,0,0,60,0,1,0,1
2000,IRQ,Sydney,Australia,AUS,300,300,327,927,22.87815666,5082.87372222234,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,ISL,Sydney,Australia,AUS,300,300,327,927,0.277869999,38356.385750014,N,N,N,N,N,0,0,0,0,0,0,29,0,0,1,1
2000,ISR,Sydney,Australia,AUS,300,300,327,927,5.891769886,31149.2933958759,N,N,N,N,N,0,1,0,2,0,0,44,0,0,1,1
2000,ISV,Sydney,Australia,AUS,300,300,327,927,0.108599,31795.8728901739,N,N,N,N,N,0,0,0,0,0,1,12,0,0,0,0
2000,ITA,Sydney,Australia,AUS,300,300,327,927,57.17998886,32726.0906710152,N,N,N,N,N,13,35,6,19,6,14,263,13,8,13,34
2000,IVB,Sydney,Australia,AUS,300,300,327,927,0.020188,36378.8275956013,N,N,N,N,N,0,0,0,0,0,0,1,0,0,0,0
2000,JAM,Sydney,Australia,AUS,300,300,327,927,2.634881973,5612.23660168857,N,N,N,N,N,1,6,0,4,0,2,46,0,6,3,9
2000,JOR,Sydney,Australia,AUS,300,300,327,927,5.014898777,3615.94100626051,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2000,JPN,Sydney,Australia,AUS,300,300,327,927,127.3358612,33180.2876281957,N,N,N,N,N,3,14,3,22,4,14,255,5,8,5,18
2000,KAZ,Sydney,Australia,AUS,300,300,327,927,15.16557407,5302.25250681856,N,N,N,N,N,3,11,NA,NA,NA,NA,126,3,4,0,7
2000,KEN,Sydney,Australia,AUS,300,300,327,927,30.60039711,2036.18157686059,N,N,N,N,N,1,8,2,8,5,9,45,2,3,2,7
2000,KGZ,Sydney,Australia,AUS,300,300,327,927,4.861128807,1988.15724921399,N,N,N,N,N,0,0,NA,NA,NA,NA,59,0,0,1,1
2000,KOR,Sydney,Australia,AUS,300,300,327,927,47.02388,20841.6699664086,N,N,N,N,N,7,27,12,29,12,33,201,8,10,10,28
2000,KSA,Sydney,Australia,AUS,300,300,327,927,20.29440689,17090.4954591654,N,N,N,N,N,0,0,0,0,0,0,17,0,1,1,2
2000,KUW,Sydney,Australia,AUS,300,300,327,927,1.957066059,36943.3109666944,N,N,N,N,N,0,0,0,0,0,0,12,0,0,1,1
2000,LAO,Sydney,Australia,AUS,300,300,327,927,5.241283894,1668.57096064028,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,LAT,Sydney,Australia,AUS,300,300,327,927,2.408090115,9654.83669202305,N,N,N,N,N,0,1,0,3,NA,NA,58,1,1,1,3
2000,LBA,Sydney,Australia,AUS,300,300,327,927,5.276,6819.56027293404,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,LBR,Sydney,Australia,AUS,300,300,327,927,2.734518051,585.857162805761,N,N,N,N,N,0,0,NA,NA,0,0,7,0,0,0,0
2000,LCA,Sydney,Australia,AUS,300,300,327,927,0.155172005,8729.05760932843,N,N,N,N,N,0,0,NA,NA,NA,NA,5,0,0,0,0
2000,LES,Sydney,Australia,AUS,300,300,327,927,1.850527048,1840.56978452768,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2000,LIB,Sydney,Australia,AUS,300,300,327,927,3.748,4639.80789754536,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2000,LIE,Sydney,Australia,AUS,300,300,327,927,0.0322,82732.9192546584,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2000,LTU,Sydney,Australia,AUS,300,300,327,927,3.529177904,10373.2805020985,N,N,N,N,N,0,1,1,2,NA,NA,60,2,0,3,5
2000,LUX,Sydney,Australia,AUS,300,300,327,927,0.431261986,64435.7136313888,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2000,MAD,Sydney,Australia,AUS,300,300,327,927,15.28252125,1137.55618432397,N,N,N,N,N,0,0,0,0,NA,NA,10,0,0,0,0
2000,MAR,Sydney,Australia,AUS,300,300,327,927,28.51479721,4680.86739025418,N,N,N,N,N,0,2,1,3,1,3,39,0,1,4,5
2000,MAS,Sydney,Australia,AUS,300,300,327,927,22.65628624,12831.6001669654,N,N,N,N,N,0,2,0,1,0,0,35,0,0,0,0
2000,MAW,Sydney,Australia,AUS,300,300,327,927,11.04435635,894.027650692383,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2000,MDA,Sydney,Australia,AUS,300,300,327,927,4.224273205,1792.58716529912,N,N,N,N,N,0,2,NA,NA,NA,NA,35,0,1,1,2
2000,MDV,Sydney,Australia,AUS,300,300,327,927,0.274484009,7078.54492171892,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,MEX,Sydney,Australia,AUS,300,300,327,927,100.3005753,12939.6354020713,N,N,N,N,N,0,1,0,1,0,2,84,1,2,3,6
2000,MGL,Sydney,Australia,AUS,300,300,327,927,2.376162052,2395.92742052595,N,N,N,N,N,0,1,0,2,0,1,23,0,0,0,0
2000,MKD,Sydney,Australia,AUS,300,300,327,927,2.024394035,6547.88339662343,N,N,N,N,N,0,0,NA,NA,NA,NA,15,0,0,1,1
2000,MLI,Sydney,Australia,AUS,300,300,327,927,10.66372299,1186.70911761934,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,MLT,Sydney,Australia,AUS,300,300,327,927,0.393804997,21443.6194470128,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2000,MON,Sydney,Australia,AUS,300,300,327,927,0.031844,112705.69023992,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,MOZ,Sydney,Australia,AUS,300,300,327,927,17.58486938,612.73668272195,N,N,N,N,N,0,1,0,0,0,0,4,1,0,0,1
2000,MRI,Sydney,Australia,AUS,300,300,327,927,1.175573945,14096.0550805675,N,N,N,N,N,0,0,0,0,0,0,20,0,0,0,0
2000,MTN,Sydney,Australia,AUS,300,300,327,927,2.628803015,2079.43789846878,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2000,MYA,Sydney,Australia,AUS,300,300,327,927,45.53943634,1058.93709531144,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2000,NAM,Sydney,Australia,AUS,300,300,327,927,1.858042002,5210.98263579512,N,N,N,N,N,0,2,0,2,NA,NA,16,0,0,0,0
2000,NCA,Sydney,Australia,AUS,300,300,327,927,4.949659824,3348.9316153861,N,N,N,N,N,0,0,0,0,NA,NA,6,0,0,0,0
2000,NED,Sydney,Australia,AUS,300,300,327,927,15.83552265,37786.1738905094,N,N,N,N,N,4,19,2,15,2,9,130,12,9,4,25
2000,NEP,Sydney,Australia,AUS,300,300,327,927,23.30599403,1249.81578483653,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,NGR,Sydney,Australia,AUS,300,300,327,927,119.3270721,510.13665389348,N,N,N,N,N,2,6,0,4,0,0,52,1,2,0,3
2000,NIG,Sydney,Australia,AUS,300,300,327,927,10.94782925,740.004496416493,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,NOR,Sydney,Australia,AUS,300,300,327,927,4.474003792,37644.9551073604,N,N,N,N,N,2,7,2,7,2,5,70,4,3,3,10
2000,NRU,Sydney,Australia,AUS,300,300,327,927,0.010449,NA,N,N,N,N,N,0,0,NA,NA,NA,NA,2,0,0,0,0
2000,NZL,Sydney,Australia,AUS,300,300,327,927,3.81813097,27407.7325587393,N,N,N,N,N,3,6,1,10,3,13,110,1,0,3,4
2000,OMA,Sydney,Australia,AUS,300,300,327,927,2.254918098,13500.8931042781,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,PAK,Sydney,Australia,AUS,300,300,327,927,135.4055786,2710.69403192226,N,N,N,N,N,0,0,0,1,0,1,11,0,0,0,0
2000,PAN,Sydney,Australia,AUS,300,300,327,927,2.97119689,8885.5099770921,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2000,PAR,Sydney,Australia,AUS,300,300,327,927,5.196937084,3860.9332796764,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,PER,Sydney,Australia,AUS,300,300,327,927,25.56129837,4911.77214798107,N,N,N,N,N,0,0,0,1,0,1,12,0,0,0,0
2000,PHI,Sydney,Australia,AUS,300,300,327,927,76.33581543,4311.23522354702,N,N,N,N,N,0,1,0,1,0,1,22,0,0,0,0
2000,PLE,Sydney,Australia,AUS,300,300,327,927,3.119076014,3970.69652820587,N,N,N,N,N,0,0,NA,NA,NA,NA,2,0,0,0,0
2000,PLW,Sydney,Australia,AUS,300,300,327,927,0.018776,NA,N,N,N,N,N,NA,NA,NA,NA,NA,NA,5,0,0,0,0
2000,PNG,Sydney,Australia,AUS,300,300,327,927,5.716,608.292512246326,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,POL,Sydney,Australia,AUS,300,300,327,927,38.5616951,13114.0719433778,N,N,N,N,N,7,17,3,19,2,16,163,6,5,3,14
2000,POR,Sydney,Australia,AUS,300,300,327,927,10.31261063,22412.9928970275,N,N,N,N,N,1,2,0,0,1,1,59,0,0,2,2
2000,PRK,Sydney,Australia,AUS,300,300,327,927,22.73,452.265728112627,N,N,N,N,N,2,5,4,9,NA,NA,46,0,1,3,4
2000,PUR,Sydney,Australia,AUS,300,300,327,927,3.659723,15804.4748195424,N,N,N,N,N,0,1,0,1,0,0,31,0,0,0,0
2000,QAT,Sydney,Australia,AUS,300,300,327,927,0.569446981,33370.0060831475,N,N,N,N,N,0,0,0,1,0,0,16,0,0,1,1
2000,ROU,Sydney,Australia,AUS,300,300,327,927,22.28805733,7441.07163959812,N,N,N,N,N,4,20,4,18,7,24,178,11,6,9,26
2000,RSA,Sydney,Australia,AUS,300,300,327,927,45.05877686,8503.04997160546,N,N,N,N,N,3,5,0,2,NA,NA,87,0,2,3,5
2000,RUS,Sydney,Australia,AUS,300,300,327,927,146.9197388,9084.51451725559,N,N,N,N,N,26,63,NA,NA,NA,NA,405,32,28,29,89
2000,RWA,Sydney,Australia,AUS,300,300,327,927,7.593238831,731.107663219503,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,SAM,Sydney,Australia,AUS,300,300,327,927,0.173609,1490.7061269865,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,SCG,Sydney,Australia,AUS,300,300,327,927,NA,NA,N,N,N,N,N,1,4,NA,NA,NA,NA,57,1,1,1,3
2000,SEN,Sydney,Australia,AUS,300,300,327,927,9.645956993,2487.70919851851,N,N,N,N,N,0,0,0,0,0,1,15,0,0,0,0
2000,SEY,Sydney,Australia,AUS,300,300,327,927,0.080050997,20975.5769187984,N,N,N,N,N,0,0,0,0,NA,NA,9,0,0,0,0
2000,SGP,Sydney,Australia,AUS,300,300,327,927,3.818461895,33958.6278888348,N,N,N,N,N,0,0,0,0,0,0,21,0,0,0,0
2000,SKN,Sydney,Australia,AUS,300,300,327,927,0.044824,14908.5354475281,N,N,N,N,N,0,0,NA,NA,NA,NA,4,0,0,0,0
2000,SLE,Sydney,Australia,AUS,300,300,327,927,4.437802792,769.311117464365,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,SLO,Sydney,Australia,AUS,300,300,327,927,1.988317966,21854.5355285494,N,N,N,N,N,0,2,0,2,NA,NA,59,2,0,0,2
2000,SMR,Sydney,Australia,AUS,300,300,327,927,0.027145,44796.4634370971,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,SOL,Sydney,Australia,AUS,300,300,327,927,0.401586,1293.12276822399,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2000,SOM,Sydney,Australia,AUS,300,300,327,927,8.554,NA,N,N,N,N,N,0,0,NA,NA,0,0,2,0,0,0,0
2000,SRI,Sydney,Australia,AUS,300,300,327,927,18.66910362,4400.5690558163,N,N,N,N,N,0,0,0,0,0,0,17,0,1,0,1
2000,STP,Sydney,Australia,AUS,300,300,327,927,0.135885999,1564.139079553,N,N,N,N,N,0,0,NA,NA,NA,NA,2,0,0,0,0
2000,SUD,Sydney,Australia,AUS,300,300,327,927,26.60704231,1654.09421224767,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,SUI,Sydney,Australia,AUS,300,300,327,927,7.138463974,42750.7979884077,N,N,N,N,N,4,7,1,1,0,4,111,1,6,2,9
2000,SUR,Sydney,Australia,AUS,300,300,327,927,0.467002988,6214.47045216764,N,N,N,N,N,0,0,0,1,1,1,5,0,0,0,0
2000,SVK,Sydney,Australia,AUS,300,300,327,927,5.397707939,14190.1420113127,N,N,N,N,N,1,3,NA,NA,NA,NA,76,1,3,1,5
2000,SWE,Sydney,Australia,AUS,300,300,327,927,8.873100281,34468.0188225633,N,N,N,N,N,2,8,1,12,0,11,125,4,5,3,12
2000,SWZ,Sydney,Australia,AUS,300,300,327,927,1.045629025,6864.11126068349,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2000,SYR,Sydney,Australia,AUS,300,300,327,927,16.0160923,1262.97973445121,N,N,N,N,N,1,1,0,0,0,0,8,0,0,0,0
